action,date,ticker,signal_date,option_price,stock_price,delta,delta_raw,signal_side,option_qty,stock_position,num_contracts,strike,expiry,dte,entry_cost,rank,prediction,target_weight,target_delta_exposure,per_contract_delta_exposure,exit_reason,days_held,bars_held,realized_pnl,exit_cost,trade_status,trade_seq,entry_date,exit_date,entry_option_price,exit_option_price,entry_stock_price,exit_stock_price
round_trip,2019-01-29,PFE,2019-01-28,0.925,40.77,0.446184,0.446184,1,24,-1070.8416,24,41.0,2019-03-15,45.0,2244.0,6.0,0.0020156316,0.4753254870247206,44601.86365992303,1819.092168,hpr_limit_exit,3.0,3.0,-90.229106016,90.229106016,closed,5,2019-01-29,2019-01-31,0.925,0.925,40.77,40.77
round_trip,2019-04-23,KO,2019-04-22,1.03,48.21,0.561431,0.561431,1,16,-898.2896000000001,16,48.0,2019-06-21,59.0,1664.0,4.0,0.002579756,0.4862662226120929,45648.596742943504,2706.658851,hpr_limit_exit,3.0,3.0,-41.84800716800217,62.817255168,closed,3,2019-04-23,2019-04-25,1.03,0.855,48.21,47.84
round_trip,2019-04-30,PFE,2019-04-29,0.845,40.61,0.49703,0.49703,1,2,-99.406,2,40.5,2019-06-07,38.0,171.0,2.0,0.0032494897,0.5657931632168056,46940.07682819713,2018.43883,hpr_limit_exit,3.0,3.0,-7.39843883,7.39843883,closed,6,2019-04-30,2019-05-02,0.845,0.845,40.61,40.61
round_trip,2019-05-21,HD,2019-05-20,3.1500000000000004,191.45,-0.468706,0.468706,-1,-3,140.61180000000002,3,192.5,2019-06-21,31.0,948.0000000000002,29.0,-0.027686154,-1.0,46940.07682819713,8973.37637,stop_loss,2.0,2.0,-356.22918517349876,34.3840671735,closed,7,2019-05-21,2019-05-22,3.1500000000000004,3.05,191.45,188.91
round_trip,2019-07-23,KO,2019-07-22,1.15,54.33,0.583482,0.583482,1,1,-58.34819999999999,1,54.0,2019-08-23,31.0,116.0,1.0,0.0031696586,1.0,46923.70925857736,3170.0577059999996,hpr_limit_exit,3.0,3.0,-20.45830652900013,3.724161529,closed,4,2019-07-23,2019-07-25,1.15,0.72,54.33,53.78
round_trip,2019-07-30,BP,2019-07-29,0.685,39.99,0.446642,0.446642,1,18,-803.9556,18,40.0,2019-09-20,52.0,1251.0,5.0,0.0019097277,0.5104653774535601,46923.1495929989,1786.121358,hpr_limit_exit,3.0,3.0,1015.7854158000014,64.0133082,closed,9,2019-07-30,2019-08-01,0.685,0.84,39.99,39.0
round_trip,2019-07-30,PG,2019-07-29,3.0999999999999996,120.41,0.553432,0.553432,1,6,-332.05920000000003,6,120.0,2019-09-20,52.0,1865.9999999999995,6.0,0.0018314226,0.4895346225464397,45941.01264939769,6663.874712,hpr_limit_exit,3.0,3.0,-63.191624136,63.191624136,closed,8,2019-07-30,2019-08-01,3.0999999999999996,3.0999999999999996,120.41,120.41
round_trip,2019-08-20,HD,2019-08-19,4.25,217.09,-0.48563,0.48563,-1,-4,194.252,4,217.5,2019-09-20,31.0,1704.0,27.0,-0.018831994,-1.0,46972.5983776853,10542.54167,hpr_limit_exit,3.0,3.0,589.8970813600004,61.27841064,closed,8,2019-08-20,2019-08-22,4.25,4.325,217.09,220.4
round_trip,2019-10-17,PM,2019-10-16,2.055,79.85,0.512736,0.512736,1,4,-205.0944,4,80.0,2019-11-22,36.0,826.0000000000001,1.0,0.004615425,1.0,47003.183491673306,4094.1969599999993,stop_loss,3.0,3.0,-460.10619152000066,27.94723152,closed,7,2019-10-17,2019-10-21,2.055,1.96,79.85,81.8
round_trip,2019-10-23,BA,2019-10-22,14.975,340.5,-0.514639,0.514639,-1,-2,102.9278,2,340.0,2019-12-20,58.0,2997.0,29.0,-0.026793689,-1.0,46981.28073120131,17523.45795,hpr_limit_exit,3.0,3.0,92.9349883999982,74.3682116,closed,0,2019-10-23,2019-10-25,14.975,13.8,340.5,339.83
round_trip,2019-10-29,MRK,2019-10-28,2.2249999999999996,85.1,0.527795,0.527795,1,9,-475.0155,9,85.0,2019-12-20,52.0,2011.5,2.0,0.0031322031,0.4340255547143007,40789.8305084692,4491.535449999999,hpr_limit_exit,3.0,3.0,-69.261909525,69.261909525,closed,4,2019-10-29,2019-10-31,2.2249999999999996,2.2249999999999996,85.1,85.1
round_trip,2019-10-29,PFE,2019-10-28,0.955,38.21,0.505785,0.505785,1,24,-1213.884,24,38.0,2019-12-20,52.0,2316.0,4.0,0.0028884993,0.5659744452856993,46990.12542627736,1932.6044850000003,hpr_limit_exit,3.0,3.0,-93.03125382,93.03125382,closed,7,2019-10-29,2019-10-31,0.955,0.955,38.21,38.21
round_trip,2019-11-07,DIS,2019-11-06,4.4,132.96,0.509843,0.509843,1,1,-50.984300000000005,1,133.0,2019-12-13,36.0,441.00000000000006,6.0,0.0024817446,1.0,46990.12542627736,6778.872528000001,stop_loss,2.0,2.0,-392.61439711200006,10.492397112,closed,5,2019-11-07,2019-11-08,4.4,3.045,132.96,137.96
round_trip,2019-11-19,HD,2019-11-18,6.525,225.86,-0.51789,0.51789,-1,-4,207.156,4,225.0,2020-01-17,59.0,2614.0,30.0,-0.02713508,-1.0,46970.59862628226,11697.06354,stop_loss,2.0,2.0,-1003.4241621400016,77.05533014,closed,9,2019-11-19,2019-11-20,6.525,6.275,225.86,220.9
round_trip,2020-01-23,PG,2020-01-22,2.915,124.99,0.526742,0.526742,1,7,-368.71940000000006,7,125.0,2020-03-20,57.0,2047.5,1.0,0.002967898,1.0,46924.22268577926,6583.7482580000005,hpr_limit_exit,3.0,3.0,-0.8610114240024274,73.936531424,closed,9,2020-01-23,2020-01-27,2.915,3.0999999999999996,124.99,125.14
round_trip,2020-01-29,MSFT,2020-01-28,4.6,168.04,0.53407,0.53407,1,1,-53.407,1,167.5,2020-02-28,30.0,460.99999999999994,4.0,0.001592064,0.1016412222691103,9539.620059065075,8974.51228,hpr_limit_exit,3.0,3.0,-14.68725614,14.68725614,closed,6,2020-01-29,2020-01-31,4.6,4.6,168.04,168.04
round_trip,2020-02-06,PM,2020-02-05,2.33,86.18,-0.536245,0.536245,-1,-1,53.6245,1,86.0,2020-03-13,36.0,234.0,28.0,-0.0022180905,-1.0,46927.90900235096,4621.35941,hpr_limit_exit,3.0,3.0,166.55246781249969,6.9413771875000005,closed,8,2020-02-06,2020-02-10,2.33,1.87,86.18,88.75
round_trip,2020-04-20,IBM,2020-04-17,8.2,120.41,0.516183,0.516183,1,7,-361.3281,7,120.0,2020-06-19,60.0,5746.999999999999,2.0,0.0043460415,1.0,46937.09084010096,6215.359503,hpr_limit_exit,3.0,3.0,-143.5537582605,143.5537582605,closed,7,2020-04-20,2020-04-22,8.2,8.2,120.41,120.41
round_trip,2020-04-28,PFE,2020-04-27,1.32,37.91,0.471113,0.471113,1,26,-1224.8938,26,38.0,2020-06-19,52.0,3458.0,1.0,0.0053499555,0.802558960214467,46937.09084010096,1785.989383,hpr_limit_exit,3.0,3.0,-272.7791518400013,121.34371184,closed,8,2020-04-28,2020-04-30,1.32,1.365,37.91,38.12
round_trip,2020-07-16,BAC,2020-07-15,1.1949999999999998,23.93,0.512053,0.512053,1,38,-1945.8014,38,24.0,2020-08-21,36.0,4578.999999999999,4.0,0.0016643568,1.0,46930.02859340036,1225.342829,hpr_limit_exit,3.0,3.0,1476.8607736760025,156.005990324,closed,9,2020-07-16,2020-07-20,1.1949999999999998,1.23,23.93,23.22
round_trip,2020-07-23,T,2020-07-22,1.035,29.9,0.496142,0.496142,1,31,-1538.0402,31,30.0,2020-09-18,57.0,3239.5000000000005,2.0,0.0018644552,0.5301551372047419,47005.65778129686,1483.46458,hpr_limit_exit,3.0,3.0,-118.16370099000002,118.16370099000002,closed,5,2020-07-23,2020-07-27,1.035,1.035,29.9,29.9
round_trip,2020-07-31,CVX,2020-07-30,3.4,83.94,0.452236,0.452236,1,1,-45.223600000000005,1,85.0,2020-09-18,49.0,341.0,6.0,0.0014174883,0.0518904113428731,4878.285835427637,3796.068984000001,hpr_limit_exit,3.0,3.0,-34.50602369200019,10.188255692,closed,2,2020-07-31,2020-08-04,3.4,3.575,83.94,84.81
round_trip,2020-07-31,MRK,2020-07-30,2.885,80.24,0.525366,0.525366,1,11,-577.9026,11,80.0,2020-09-18,49.0,3184.5,1.0,0.01053109,0.9481095886571268,47005.65778129686,4215.536784,stop_loss,2.0,2.0,-1445.4756066300065,97.40690663,closed,5,2020-07-31,2020-08-03,2.885,2.855,80.24,82.54
round_trip,2020-08-18,HD,2020-08-17,7.425,285.0,-0.495688,0.495688,-1,-3,148.7064,3,285.0,2020-09-18,31.0,2230.5,28.0,-0.004632548,-1.0,46936.43807156656,14127.108,hpr_limit_exit,3.0,3.0,-68.740662,68.740662,closed,10,2020-08-18,2020-08-20,7.425,7.425,285.0,285.0
round_trip,2020-10-27,PFE,2020-10-26,1.5550000000000002,37.43,0.487197,0.487197,1,5,-243.59849999999997,5,37.5,2020-11-27,31.0,782.5000000000001,2.0,0.004570855,1.0,46936.43807156656,1823.578371,hpr_limit_exit,3.0,3.0,474.77502109999904,25.2192989,closed,9,2020-10-27,2020-10-29,1.5550000000000002,1.59,37.43,35.45
round_trip,2020-11-17,HD,2020-11-16,7.975,272.47,-0.493388,0.493388,-1,-2,98.6776,2,272.5,2020-12-24,37.0,1597.0,29.0,-0.004299218,-1.0,46961.42924729219,13443.342836000002,hpr_limit_exit,3.0,3.0,-47.343342836000005,47.343342836000005,closed,11,2020-11-17,2020-11-19,7.975,7.975,272.47,272.47
round_trip,2021-01-28,MA,2021-01-27,15.875,324.28,-0.518568,0.518568,-1,-1,51.8568,1,325.0,2021-03-19,50.0,1588.5,28.0,-0.0066679143,-0.3427143899403568,32188.715150425945,16816.123104,stop_loss,2.0,2.0,-609.7743487794976,43.9767197795,closed,0,2021-01-28,2021-01-29,15.875,17.225,324.28,316.29
round_trip,2021-02-02,PFE,2021-02-01,1.36,34.99,0.51904,0.51904,1,25,-1297.6,25,35.0,2021-03-19,45.0,3425.0,5.0,0.0035012292,1.0,46933.94616438501,1816.12096,stop_loss,3.0,3.0,-589.526659674998,102.668159675,closed,10,2021-02-02,2021-02-04,1.36,1.115,34.99,34.89
round_trip,2021-02-11,DIS,2021-02-10,10.675,190.91,0.539993,0.539993,1,4,-215.99719999999996,4,190.0,2021-03-19,36.0,4274.0,3.0,0.00614574,0.5314055549905259,46909.88273253001,10309.006363,hpr_limit_exit,3.0,3.0,-110.018012726,110.018012726,closed,6,2021-02-11,2021-02-16,10.675,10.675,190.91,190.91
round_trip,2021-02-11,PEP,2021-02-10,3.3,134.97,0.500501,0.500501,1,6,-300.30060000000003,6,135.0,2021-03-19,36.0,1986.0,6.0,0.0025465833,0.4685944450094742,43963.42092901884,6755.261997,hpr_limit_exit,3.0,3.0,-65.865785991,65.865785991,closed,6,2021-02-11,2021-02-16,3.3,3.3,134.97,134.97
round_trip,2021-02-23,HD,2021-02-22,8.025,267.24,-0.491748,0.491748,-1,-1,49.174800000000005,1,267.5,2021-04-01,37.0,803.5,30.0,-0.083515234,-1.0,46909.88273253001,13141.473552,stop_loss,3.0,3.0,-701.8729514375005,24.9569664375,closed,12,2021-02-23,2021-02-25,8.025,8.775,267.24,255.25
round_trip,2021-03-23,ADBE,2021-03-22,24.425,460.2,0.528169,0.528169,1,1,-52.8169,1,460.0,2021-05-21,59.0,2443.5,4.0,0.0054321075,1.0,46876.64588830064,24306.337379999997,hpr_limit_exit,3.0,3.0,210.09902571299875,57.396920287,closed,0,2021-03-23,2021-03-25,24.425,22.2,460.2,450.99
round_trip,2021-04-22,T,2021-04-21,0.59,31.36,0.477385,0.477385,1,31,-1479.8935,31,31.5,2021-05-28,36.0,1860.0,2.0,0.01005321,1.0,46889.83872207956,1497.07936,hpr_limit_exit,3.0,3.0,-181.79646509999844,90.59074510000002,closed,6,2021-04-22,2021-04-26,0.59,0.5800000000000001,31.36,31.4
round_trip,2021-06-17,ADBE,2021-06-16,18.575,551.36,0.520869,0.520869,1,1,-52.0869,1,550.0,2021-07-23,36.0,1858.5,3.0,0.0072946777,1.0,46885.309114222066,28718.633184,stop_loss,2.0,2.0,-601.0879068480006,56.93859484800001,closed,1,2021-06-17,2021-06-18,18.575,20.575000000000003,551.36,565.59
round_trip,2021-07-14,BAC,2021-07-13,1.17,38.86,0.498366,0.498366,1,24,-1196.0784,24,39.0,2021-08-20,37.0,2832.0,6.0,0.0022933297,1.0,46858.24635087394,1936.650276,hpr_limit_exit,3.0,3.0,1029.3807832319972,103.000368768,closed,10,2021-07-14,2021-07-16,1.17,1.17,38.86,37.92
round_trip,2021-07-28,PFE,2021-07-27,1.29,43.45,0.518382,0.518382,1,20,-1036.764,20,43.0,2021-09-17,51.0,2600.0,2.0,0.0055496716,1.0,46913.85266774374,2252.36979,hpr_limit_exit,3.0,3.0,91.34667040000042,83.4981296,closed,11,2021-07-28,2021-07-30,1.29,1.065,43.45,42.81
round_trip,2021-08-12,DIS,2021-08-11,5.8,179.29,-0.499148,0.499148,-1,-5,249.574,5,180.0,2021-09-17,36.0,2905.0,25.0,-0.0015051365,-1.0,46924.51906297474,8949.224492,hpr_limit_exit,3.0,3.0,567.9610301300056,84.53446487,closed,7,2021-08-12,2021-08-16,5.8,5.475,179.29,181.08
round_trip,2021-08-25,CRM,2021-08-24,13.7,260.85,0.536097,0.536097,1,3,-160.8291,3,260.0,2021-10-15,51.0,4113.0,4.0,0.0033113607,1.0,46954.871534229234,13984.090245000005,stop_loss,2.0,2.0,-2309.546733463499,80.4649114635,closed,0,2021-08-25,2021-08-26,13.7,9.65,260.85,267.79
round_trip,2021-09-23,ACN,2021-09-22,8.95,343.0,0.469189,0.469189,1,2,-93.8378,2,345.0,2021-11-19,57.0,1791.9999999999998,5.0,0.0022972825,1.0,46838.21537148519,16093.1827,hpr_limit_exit,3.0,3.0,790.1990736560009,54.442638344,closed,0,2021-09-23,2021-09-27,8.95,9.0,343.0,334.51
round_trip,2021-10-19,NFLX,2021-10-18,24.625,639.0,-0.508567,0.508567,-1,-1,50.8567,1,640.0,2021-11-19,31.0,2463.5,27.0,-0.0024928527,-1.0,46879.200903169934,32497.431299999997,hpr_limit_exit,3.0,3.0,-95.51426220900068,52.920380209,closed,0,2021-10-19,2021-10-21,24.625,17.925,639.0,625.14
round_trip,2021-10-26,LLY,2021-10-25,9.0,248.44,-0.482681,0.482681,-1,-3,144.8043,3,250.0,2021-12-17,52.0,2703.0,28.0,-0.0061516315,-1.0,46877.44850499544,11991.726764,hpr_limit_exit,3.0,3.0,-25.843965121501355,80.3227321215,closed,0,2021-10-26,2021-10-28,9.0,9.7,248.44,250.17
round_trip,2021-11-02,PFE,2021-11-01,1.5750000000000002,45.45,0.515228,0.515228,1,20,-1030.456,20,45.0,2021-12-17,45.0,3170.0000000000005,2.0,0.005208713,1.0,46879.42358263263,2341.7112600000005,hpr_limit_exit,3.0,3.0,1090.0905989000014,96.7446011,closed,12,2021-11-02,2021-11-04,1.5750000000000002,1.375,45.45,43.85
round_trip,2021-11-16,HD,2021-11-15,9.975,392.33,-0.537789,0.537789,-1,-2,107.5578,2,390.0,2021-12-17,31.0,1997.0,29.0,-0.031391256,-1.0,46935.40484282464,21099.075836999997,hpr_limit_exit,3.0,3.0,497.95459238500376,55.244743615,closed,13,2021-11-16,2021-11-18,9.975,8.45,392.33,394.85
round_trip,2021-12-09,ORCL,2021-12-08,3.575,88.77,-0.508987,0.508987,-1,-1,50.8987,1,89.0,2022-01-14,36.0,358.5,30.0,-0.039725468,-1.0,46964.117632872134,4518.277599,hpr_limit_exit,3.0,3.0,676.3776044275004,9.2640555725,closed,8,2021-12-09,2021-12-13,3.575,2.855,88.77,100.89
round_trip,2021-12-20,NKE,2021-12-17,8.825,156.98,0.565379,0.565379,1,5,-282.68949999999995,5,155.0,2022-01-21,32.0,4417.499999999999,6.0,0.0024399243,1.0,46998.65563773239,8875.319542,stop_loss,2.0,2.0,-4490.270168675001,72.690918675,closed,0,2021-12-20,2021-12-21,8.825,4.725,156.98,166.63
round_trip,2022-01-27,MCD,2022-01-26,6.925000000000001,248.74,-0.480266,0.480266,-1,-3,144.0798,3,250.0,2022-03-18,50.0,2080.5000000000005,30.0,-0.0021678451,-1.0,46759.60238613151,11946.136484,hpr_limit_exit,3.0,3.0,1814.871829334997,57.352744665,closed,3,2022-01-27,2022-01-31,6.925000000000001,5.9,248.74,259.45
round_trip,2022-05-03,PFE,2022-05-02,2.3,49.29,0.51706,0.51706,1,18,-930.708,18,49.0,2022-06-17,45.0,4157.999999999999,1.0,0.0013250816,1.0,46852.11901940101,2548.5887399999997,stop_loss,2.0,2.0,-1410.2052946379974,101.597212638,closed,13,2022-05-03,2022-05-04,2.3,1.745,49.29,49.66
round_trip,2022-05-17,HD,2022-05-16,11.225,300.95,-0.526025,0.526025,-1,-2,105.205,2,300.0,2022-06-17,31.0,2247.0,29.0,-0.0048281793,-1.0,46784.834308050915,15830.722375,stop_loss,2.0,2.0,-1771.998426805998,63.172808806,closed,14,2022-05-17,2022-05-18,11.225,11.6,300.95,285.18
round_trip,2022-06-13,ORCL,2022-06-10,3.2,64.05,-0.482911,0.482911,-1,-1,48.2911,1,65.0,2022-07-15,32.0,321.0,30.0,-0.008991126,-1.0,46698.11874694371,3093.044955,hpr_limit_exit,3.0,3.0,372.0823273850003,7.109007615000001,closed,9,2022-06-13,2022-06-15,3.2,2.1950000000000003,64.05,69.7
round_trip,2022-07-12,PEP,2022-07-11,4.825,169.5,0.507743,0.507743,1,5,-253.87150000000003,5,170.0,2022-08-19,38.0,2417.5,1.0,0.0024959836,1.0,46716.78417955471,8606.24385,hpr_limit_exit,3.0,3.0,-256.27840659499685,81.797466595,closed,7,2022-07-12,2022-07-14,4.825,5.300000000000001,169.5,170.98
round_trip,2022-08-16,HD,2022-08-15,9.45,327.38,0.549994,0.549994,1,2,-109.9988,2,325.0,2022-09-16,31.0,1892.0,2.0,0.002044389,1.0,46709.346723689705,18005.703572,hpr_limit_exit,3.0,3.0,-65.23479097599925,53.075214976,closed,15,2022-08-16,2022-08-18,9.45,8.55,327.38,325.76
round_trip,2022-10-27,AMZN,2022-10-26,9.025,110.96,0.546826,0.546826,1,5,-273.413,5,111.0,2022-12-16,50.0,4517.5,1.0,0.0020200915,1.0,46709.20455701131,6067.581295999999,hpr_limit_exit,3.0,3.0,1010.1550052799988,84.34451472,closed,3,2022-10-27,2022-10-31,9.025,6.525,110.96,102.44
round_trip,2022-11-15,HD,2022-11-14,11.4,311.93,0.538805,0.538805,1,2,-107.761,2,310.0,2022-12-16,31.0,2282.0,2.0,0.001535845,1.0,46763.31528234556,16806.944365,stop_loss,2.0,2.0,-522.6904173130021,60.373589313,closed,16,2022-11-15,2022-11-16,11.4,10.6,311.93,314.91
round_trip,2023-01-24,DHR,2023-01-23,12.05,271.58,-0.564241,0.564241,-1,-3,169.27229999999997,3,270.0,2023-03-17,52.0,3618.0,25.0,-0.0010810765,-1.0,46739.20919739846,15323.657077999998,hpr_limit_exit,3.0,3.0,-98.285485617,98.285485617,closed,0,2023-01-24,2023-01-26,12.05,12.05,271.58,271.58
round_trip,2023-02-02,LLY,2023-02-01,11.6,330.7,0.530401,0.530401,1,2,-106.0802,2,330.0,2023-03-17,43.0,2322.0,5.0,0.0030840982,0.7082083031113388,46739.20919739846,17540.36107,stop_loss,2.0,2.0,-1093.9342670439996,62.035199043999995,closed,1,2023-02-02,2023-02-03,11.6,10.7,330.7,339.08
round_trip,2023-02-09,PEP,2023-02-08,2.385,172.78,0.405025,0.405025,1,6,-243.01500000000004,6,175.0,2023-03-17,36.0,1436.9999999999998,3.0,0.005654117,1.0,46685.72411169526,6998.021950000001,stop_loss,3.0,3.0,-1351.728362535002,53.65827253500001,closed,8,2023-02-09,2023-02-13,2.385,2.205,172.78,177.77
round_trip,2023-03-02,COST,2023-03-01,20.2,485.69,0.549427,0.549427,1,1,-54.9427,1,485.0,2023-04-21,50.0,2021.0,4.0,0.003098697,1.0,46610.89966256746,26685.119963,stop_loss,3.0,3.0,-390.39020006999925,44.38145507,closed,0,2023-03-02,2023-03-06,20.2,15.375,485.69,483.08
round_trip,2023-03-15,ADBE,2023-03-14,17.85,333.61,-0.526915,0.526915,-1,-2,105.383,2,335.0,2023-04-21,37.0,3572.0000000000005,26.0,-0.0011602676,-1.0,46594.01352576341,17578.411315,hpr_limit_exit,3.0,3.0,2979.888758279997,81.41512172000002,closed,2,2023-03-15,2023-03-17,17.85,15.225,333.61,358.14
round_trip,2023-03-23,ACN,2023-03-22,14.0,271.66,-0.551431,0.551431,-1,-2,110.2862,2,270.0,2023-05-19,57.0,2802.0,28.0,-0.0012866106,-1.0,46749.09083683466,14980.174546000002,hpr_limit_exit,3.0,3.0,826.3985077239953,59.020752276,closed,1,2023-03-23,2023-03-27,14.0,10.75,271.66,273.96
round_trip,2023-04-24,KO,2023-04-21,1.03,63.95,0.541072,0.541072,1,7,-378.7504,7,64.0,2023-05-26,32.0,728.0,5.0,0.0017337424,1.0,46794.20913281946,3460.15544,hpr_limit_exit,3.0,3.0,11.708253567501824,30.1542664325,closed,5,2023-04-24,2023-04-26,1.03,0.8999999999999999,63.95,63.55
round_trip,2023-05-02,PFE,2023-05-01,0.79,39.06,-0.497863,0.497863,-1,-2,99.5726,2,39.0,2023-06-02,31.0,160.0,28.0,-0.0022967868,-1.0,46796.97106196408,1944.652878,stop_loss,2.0,2.0,-114.37741682499993,8.095046825,closed,14,2023-05-02,2023-05-03,0.79,0.97,39.06,38.45
round_trip,2023-05-16,HD,2023-05-15,8.7,282.33,0.576727,0.576727,1,2,-115.3454,2,280.0,2023-06-16,31.0,1741.9999999999998,1.0,0.06814588,1.0,46792.119059484576,16282.733390999998,stop_loss,2.0,2.0,-1289.3798571700004,52.35949717,closed,17,2023-05-16,2023-05-17,8.7,8.35,282.33,292.39
round_trip,2023-05-25,COST,2023-05-24,21.35,486.55,-0.562889,0.562889,-1,-1,56.2889,1,485.0,2023-07-21,57.0,2136.0,25.0,-0.0015841955,-1.0,46730.59549446373,27387.364295,hpr_limit_exit,3.0,3.0,1576.928129127998,47.474174872,closed,1,2023-05-25,2023-05-30,21.35,16.5,486.55,508.03
round_trip,2023-06-22,ACN,2023-06-21,11.5,307.25,0.56956,0.56956,1,2,-113.912,2,305.0,2023-08-18,57.0,2302.0,6.0,0.0014880677,1.0,46815.27341591832,17499.731,hpr_limit_exit,3.0,3.0,1102.5339105489973,65.902137451,closed,2,2023-06-22,2023-06-26,11.5,11.75,307.25,297.41
round_trip,2023-07-13,PEP,2023-07-12,2.37,187.53,0.428391,0.428391,1,5,-214.1955,5,190.0,2023-08-18,36.0,1190.0,3.0,0.0055516716,1.0,46872.998030077375,8033.616423,stop_loss,2.0,2.0,-209.23277060000157,49.6031706,closed,9,2023-07-13,2023-07-14,2.37,2.355,187.53,188.21
round_trip,2023-07-18,BAC,2023-07-17,0.685,30.7,-0.476925,0.476925,-1,-32,1526.16,32,31.0,2023-08-18,31.0,2224.0,23.0,-0.0014084298,-1.0,46865.29556792375,1464.1597499999998,hpr_limit_exit,3.0,3.0,1304.7499556000027,93.6668444,closed,11,2023-07-18,2023-07-20,0.685,0.615,30.7,31.53
round_trip,2023-07-26,KO,2023-07-25,0.96,63.05,0.566521,0.566521,1,13,-736.4773,13,63.0,2023-08-25,30.0,1261.0,5.0,0.0012980087,1.0,46939.74355452375,3571.914905,hpr_limit_exit,3.0,3.0,-61.1774468825,61.1774468825,closed,6,2023-07-26,2023-07-28,0.96,0.96,63.05,63.05
round_trip,2023-08-01,PFE,2023-07-31,0.725,35.61,-0.466502,0.466502,-1,-3,139.9506,3,36.0,2023-09-01,31.0,220.5,26.0,-0.0020959093,-1.0,46939.74355452375,1661.213622,hpr_limit_exit,3.0,3.0,-9.841820433,9.841820433,closed,15,2023-08-01,2023-08-03,0.725,0.725,35.61,35.61
round_trip,2023-08-08,LLY,2023-08-07,18.525,521.6,0.544999,0.544999,1,1,-54.4999,1,520.0,2023-09-15,38.0,1853.5,4.0,0.0036472478,1.0,46939.74355452375,28427.14784,hpr_limit_exit,3.0,3.0,-177.73632458600022,49.33243258600001,closed,2,2023-08-08,2023-08-10,18.525,17.1,521.6,521.34
round_trip,2023-08-15,HD,2023-08-14,8.85,332.14,0.556524,0.556524,1,2,-111.3048,2,330.0,2023-09-15,31.0,1772.0,2.0,0.045723323,1.0,46933.3233504064,18484.388136,stop_loss,2.0,2.0,-635.4220865199986,42.68056652,closed,18,2023-08-15,2023-08-16,8.85,6.3,332.14,333.03
round_trip,2023-10-17,JNJ,2023-10-16,4.05,156.09,-0.5799,0.5799,-1,-5,289.95,5,155.0,2023-11-17,31.0,2030.0,30.0,-0.007895676,-1.0,46902.717619193805,9051.6591,hpr_limit_exit,3.0,3.0,94.99423796499715,44.651522035,closed,4,2023-10-17,2023-10-19,4.05,2.345,156.09,152.73
round_trip,2023-10-24,MSFT,2023-10-23,15.575,330.53,-0.545309,0.545309,-1,-2,109.0618,2,330.0,2023-12-15,52.0,3117.0,26.0,-0.0015219701,-0.5703741569482401,46896.33399370805,18024.098377,hpr_limit_exit,3.0,3.0,193.79936135000153,70.41583864999998,closed,7,2023-10-24,2023-10-26,15.575,12.9,330.53,327.89
round_trip,2023-10-30,MCD,2023-10-27,7.125,260.15,0.538033,0.538033,1,3,-161.4099,3,260.0,2023-12-15,46.0,2140.5,3.0,0.0070561203,1.0,46908.3889907361,13996.928494999998,stop_loss,3.0,3.0,-399.122017236009,68.831185236,closed,4,2023-10-30,2023-11-01,7.125,7.1,260.15,261.97
round_trip,2023-11-14,HD,2023-11-13,5.1,303.63,0.469046,0.469046,1,3,-140.7138,3,305.0,2023-12-15,31.0,1532.9999999999998,1.0,0.027333893,1.0,46893.379795298926,14241.643698,stop_loss,2.0,2.0,-730.1107318770001,53.635835877,closed,19,2023-11-14,2023-11-15,5.1,4.925,303.63,308.19
round_trip,2023-12-11,ORCL,2023-12-08,4.9,115.13,0.538906,0.538906,1,7,-377.2342,7,115.0,2024-01-19,39.0,3437.0000000000005,2.0,0.027020317,1.0,46858.64217604222,6204.424778,hpr_limit_exit,3.0,3.0,-97.315486723,97.315486723,closed,10,2023-12-11,2023-12-13,4.9,4.9,115.13,115.13
round_trip,2023-12-19,ACN,2023-12-18,6.85,341.51,0.518969,0.518969,1,1,-51.8969,1,342.5,2024-01-19,31.0,686.0,5.0,0.0020907656,1.0,46858.64217604222,17723.310319,hpr_limit_exit,3.0,3.0,107.4513940499995,24.20764795,closed,3,2023-12-19,2023-12-21,6.85,7.1,341.51,339.5
round_trip,2024-01-12,JPM,2024-01-11,3.25,169.05,0.50047,0.50047,1,5,-250.235,5,170.0,2024-02-16,35.0,1630.0,5.0,0.0010091277,1.0,46865.09790703348,8460.44535,hpr_limit_exit,3.0,3.0,-58.651113375,58.651113375,closed,7,2024-01-12,2024-01-17,3.25,3.25,169.05,169.05
round_trip,2024-01-23,JNJ,2024-01-22,3.4000000000000004,159.81,-0.513517,0.513517,-1,-5,256.7585,5,160.0,2024-03-15,52.0,1705.0000000000002,28.0,-0.005458759,-1.0,46865.09790703348,8206.515177000001,hpr_limit_exit,3.0,3.0,57.86823748000027,55.24826252,closed,5,2024-01-23,2024-01-25,3.4000000000000004,3.05,159.81,159.56
round_trip,2024-01-31,MA,2024-01-30,11.85,449.23,0.543047,0.543047,1,1,-54.3047,1,450.0,2024-03-15,44.0,1186.0,4.0,0.0010574013,1.0,46869.813727954985,24395.300381,stop_loss,2.0,2.0,-675.01128037,38.246225370000005,closed,1,2024-01-31,2024-02-01,11.85,12.1,449.23,460.92
