date,ticker,signal,pred_rank,y_pred,y_true,K,execution_date_note
2012-04-23,GE,1,2,0.001988409,0.024347227,3,execute_at_open_t+1
2012-04-23,CVX,1,3,0.0017948784,0.0057429466,3,execute_at_open_t+1
2012-04-23,XOM,-1,7,0.0011692755,0.0072093336,3,execute_at_open_t+1
2012-04-23,MSFT,-1,8,0.00035483763,-0.0062461165,3,execute_at_open_t+1
2012-04-23,WMT,-1,9,-0.00083779544,-0.030178746,3,execute_at_open_t+1
2012-04-24,GOOGL,1,1,0.0018465556,0.0139557505,3,execute_at_open_t+1
2012-04-24,CVX,1,2,0.0015684292,0.007927342,3,execute_at_open_t+1
2012-04-24,MSFT,1,3,0.001506418,0.00873368,3,execute_at_open_t+1
2012-04-24,IBM,-1,7,0.000899652,0.01769256,3,execute_at_open_t+1
2012-04-24,WMT,-1,8,0.00067196414,-0.0071224137,3,execute_at_open_t+1
2012-04-24,GE,-1,9,0.0003955327,-0.0046165767,3,execute_at_open_t+1
2012-04-25,BRK_B,1,1,0.0014758892,0.005737823,3,execute_at_open_t+1
2012-04-25,GE,1,2,0.0014429968,0.008702384,3,execute_at_open_t+1
2012-04-25,GOOGL,1,3,0.0012035891,0.009386368,3,execute_at_open_t+1
2012-04-25,MSFT,-1,7,0.0006674472,-0.0027989445,3,execute_at_open_t+1
2012-04-25,IBM,-1,8,0.00036552362,0.0098253265,3,execute_at_open_t+1
2012-04-25,WMT,-1,9,0.00035194308,0.027342431,3,execute_at_open_t+1
2012-04-26,XOM,1,1,0.0015959889,0.000116177755,3,execute_at_open_t+1
2012-04-26,MSFT,1,2,0.0015441049,-0.0040568006,3,execute_at_open_t+1
2012-04-26,BRK_B,1,3,0.0014720839,0.0019880722,3,execute_at_open_t+1
2012-04-26,IBM,-1,7,0.0006594863,0.005965245,3,execute_at_open_t+1
2012-04-26,CVX,-1,8,-0.000264721,-0.00018830619,3,execute_at_open_t+1
2012-04-26,WMT,-1,9,-0.0012982339,0.0013561622,3,execute_at_open_t+1
2012-04-27,MSFT,1,1,0.0018827766,0.0010938356,3,execute_at_open_t+1
2012-04-27,XOM,1,2,0.0017414242,0.0030158937,3,execute_at_open_t+1
2012-04-27,GOOGL,1,3,0.001735488,-0.016609253,3,execute_at_open_t+1
2012-04-27,CVX,-1,7,0.001015285,0.003384098,3,execute_at_open_t+1
2012-04-27,IBM,-1,8,0.00094768405,0.0013046947,3,execute_at_open_t+1
2012-04-27,WMT,-1,9,0.0007585082,-0.0020349338,3,execute_at_open_t+1
2012-04-30,GOOGL,1,1,0.0026619844,-0.0006946282,3,execute_at_open_t+1
